model,league,panel,fold,horizon,origin,portname,vessel_class,mask_group,diagnostics,mae,rmse,mase,horizon_bias_mase,cumulative_bias,relative_cumulative_bias,n_days
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Mona Passage,n_roro,2,lambda_fraction=0.5;iterations=6;retained_rank=5,0.686991628320111,0.7446102836518423,0.9162622672639569,0.257429005411793,5.790424136948343,0.4136017240677388,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Mona Passage,n_tanker,2,positive_weights=21,1.476459772182724,1.8786463902475474,0.8531844622494064,-0.1647948263367355,-8.555462828350308,-0.10829699782721909,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Mona Passage,n_tanker,2,rank=1,1.499964791124551,1.8409583949708255,0.8667670313947871,-0.0891217705456928,-4.626832116333684,-0.058567495143464356,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Mona Passage,n_tanker,2,lambda_fraction=0.5;iterations=6;retained_rank=5,1.4983485069958151,1.8424307917460343,0.8658330482743536,-0.09915503606695342,-5.147717584174242,-0.06516098207815496,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_container,2,positive_weights=24,9.329932385508995,11.901061381384851,0.7589232795378348,-0.13389856243448092,-49.3830365089604,-0.018467852097591775,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_container,2,rank=1,7.897522798454046,10.436262848691454,0.6424070030493133,-0.3016431744260435,-111.24881122341348,-0.041603893501650516,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_container,2,lambda_fraction=0.5;iterations=6;retained_rank=5,8.007653452133717,10.61292657578336,0.6513653441620566,-0.3236215526752692,-119.3546417547931,-0.044635243737768546,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_dry_bulk,2,positive_weights=20,8.716039042146937,10.39322164628923,0.7045748740829446,0.31329043846262494,116.26805582837649,0.06759770687696308,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_dry_bulk,2,rank=1,8.636332488611474,10.166393650629061,0.6981316680980617,0.437792680971643,162.4732121485988,0.09446116985383651,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_dry_bulk,2,lambda_fraction=0.5;iterations=6;retained_rank=5,9.05701446847419,10.764654497031483,0.7321381648057367,0.5167166919172886,191.7634176073347,0.1114903590740318,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_general_cargo,2,positive_weights=22,5.9592146064853235,7.226771703221932,0.7418715759759382,-0.0060031340153090754,-1.446637062283635,-0.0016495291474157754,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_general_cargo,2,rank=1,5.946330798360803,6.9374680069779435,0.7402676513534708,-0.14738804943406222,-35.51761701558971,-0.04049899317627104,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_general_cargo,2,lambda_fraction=0.5;iterations=6;retained_rank=5,5.767853149260669,6.9006529274510635,0.7180487007772826,-0.01710271335586933,-4.121417070336729,-0.00469944933903846,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_roro,2,positive_weights=22,2.0693531994312573,2.67434782017005,0.7770944776482483,-0.2674905346090922,-21.369308733968076,-0.11247004596825302,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_roro,2,rank=1,1.7167705911602382,2.2476843020681763,0.6446907884773866,-0.1761165854205289,-14.0696181736803,-0.07405062196673842,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_roro,2,lambda_fraction=0.5;iterations=6;retained_rank=5,1.6820471535666244,2.2163890570546174,0.631651259214631,-0.11281682520962598,-9.012721036330326,-0.04743537387542277,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_tanker,2,positive_weights=22,8.794935810296586,10.526359154288196,0.8094210513389871,0.19820723682002525,64.60988092975774,0.042173551520729595,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_tanker,2,rank=1,7.499658275375814,9.516617191007079,0.6902132564550371,0.03485509798999287,11.361763410148882,0.007416294654144178,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Taiwan Strait,n_tanker,2,lambda_fraction=0.5;iterations=6;retained_rank=5,8.395332479528912,10.134260965958415,0.7726445068496165,0.297606336758947,97.01113990805746,0.06332319837340565,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_container,3,positive_weights=15,3.84590223480016,4.960741778451168,0.6958569363038436,0.12020744289054369,19.931082775777213,0.03251400126554194,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_container,3,rank=1,3.2851385105278506,4.272746451486857,0.5943953537312074,-0.025599231802803313,-4.244499307106704,-0.006924142425948946,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_container,3,lambda_fraction=0.5;iterations=7;retained_rank=6,3.266598672822753,4.235259498299692,0.5910408548704973,0.06631511386940306,10.995425840808231,0.01793707314976873,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_dry_bulk,3,positive_weights=21,13.400304664865741,17.676608278177586,0.7875067243991705,-0.23678064336237936,-120.87259682333244,-0.04461889879045125,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_dry_bulk,3,rank=1,11.56081965350264,18.43116964193555,0.6794041959784526,0.4113633904212782,209.99419771899466,0.07751723799150781,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_dry_bulk,3,lambda_fraction=0.5;iterations=7;retained_rank=6,10.731831803685994,17.08414222473581,0.6306863852642318,0.24028204620148108,122.66000498168893,0.04527870246647801,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_general_cargo,3,positive_weights=18,4.1090430238846904,4.755284196184153,0.6413023693837082,-0.08846534717641215,-17.00482962600488,-0.028247225292366913,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_general_cargo,3,rank=1,3.985039821737978,4.94979093321373,0.6219490681684116,-0.040360557215499,-7.758115702542337,-0.012887235386282952,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_general_cargo,3,lambda_fraction=0.5;iterations=7;retained_rank=6,3.920118562821141,4.946415078417482,0.6118167437014411,-0.17842983300550833,-34.2978240327777,-0.05697312962255431,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_roro,3,positive_weights=17,1.1016648982960007,1.278178077070846,0.7390748897277074,0.39672575467289206,17.74078016643774,0.3774634077965477,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_roro,3,rank=1,0.9951941190987659,1.1692281866645067,0.6676467453653583,0.3403894803174818,15.221534952424543,0.3238624457962669,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_roro,3,lambda_fraction=0.5;iterations=7;retained_rank=6,1.1756030112172664,1.336469210335585,0.7886778159337458,0.5272630562189538,23.578146515789378,0.5016626918253059,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_tanker,3,positive_weights=16,5.2745028793630535,7.0723009794609855,0.6058843805274097,0.13190931197713984,34.44994135180952,0.03315682517017278,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_tanker,3,rank=1,4.95636963409672,7.032103148129341,0.5693402798525335,0.1937820884230108,50.6088727258377,0.04870921340311617,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Bohai Strait,n_tanker,3,lambda_fraction=0.5;iterations=7;retained_rank=6,4.619159659391856,6.767765654732078,0.5306048271843586,0.10848731895338985,28.332963907862926,0.027269455156749688,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_container,3,positive_weights=8,0.3264476788387099,0.40058256602789527,1.0508416635816684,0.0345229278578222,0.3217400886301961,0.053623348105032685,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_container,3,rank=1,0.3094050585922833,0.4008203645286428,0.9959811252091655,-0.05857217016818693,-0.5458695536712855,-0.09097825894521426,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_container,3,lambda_fraction=0.5;iterations=7;retained_rank=6,0.32093533630045734,0.40033011556023157,1.03309732175104,0.0037237160618689056,0.03470356687919007,0.005783927813198346,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_dry_bulk,3,positive_weights=23,4.18102239041571,5.227990971891544,0.7739811087329048,-0.37322902490285714,-60.485154957847094,-0.07485786504684046,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_dry_bulk,3,rank=1,3.578847264433415,4.408820575508303,0.6625078545528876,0.09150196443740091,14.82872480076841,0.018352382179168823,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_dry_bulk,3,lambda_fraction=0.5;iterations=7;retained_rank=6,3.6199469095153374,4.429914104882547,0.6701161249467404,-0.12100451547406875,-19.6098812812139,-0.024269655051007304,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_general_cargo,3,positive_weights=19,1.0772943191937587,1.261731322007779,0.8000915921139816,0.09445993863665753,3.8156064738460054,0.0887350342754885,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_general_cargo,3,rank=1,1.0326155108386403,1.2153349744079238,0.7669092590470487,0.13411728403665116,5.417521804595972,0.1259888791766505,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_general_cargo,3,lambda_fraction=0.5;iterations=7;retained_rank=6,1.0342596396520296,1.22546098408489,0.7681303307788012,0.1804467951075317,7.28895201007326,0.16951051186216884,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_roro,3,positive_weights=14,0.40628127726080515,0.5132714747610853,0.996303373656025,-0.010893888179497328,-0.13327214142599014,-0.016659017678248768,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_roro,3,rank=1,0.3868569477020695,0.5152918270098548,0.9486700561651189,-0.11013520821654185,-1.3473568668567988,-0.16841960835709985,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_roro,3,lambda_fraction=0.5;iterations=7;retained_rank=6,0.41363347965431707,0.5134253604234613,1.0143328139931331,0.011838991522393157,0.1448342158939145,0.01810427698673931,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_tanker,3,positive_weights=20,1.9600799094740338,2.520894960536898,0.6815281739712049,-0.3632148151076511,-31.33825228827205,-0.12739126946452053,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_tanker,3,rank=1,1.952216591806966,2.3739172499384464,0.678794064762142,-0.2753293699343884,-23.755477195547613,-0.09656698046970574,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Lombok Strait,n_tanker,3,lambda_fraction=0.5;iterations=7;retained_rank=6,1.9902881371618009,2.429355713568528,0.6920317040341577,-0.3168572329939266,-27.33851014305253,-0.11113215505305907,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_container,3,positive_weights=15,0.9029640069638515,1.0432993109429187,0.7898283443841989,0.11157385705284555,3.826673646995983,0.0981198371024611,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_container,3,rank=1,0.9318535203027885,1.0705064570382326,0.8150981849477014,0.06933543911515958,2.3780131356327336,0.06097469578545471,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_container,3,lambda_fraction=0.5;iterations=7;retained_rank=6,0.9212824929415844,1.0688055424776144,0.8058516402629207,0.03254914127934432,1.1163452125440296,0.028624236219077684,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_dry_bulk,3,positive_weights=16,1.3483894297999948,1.8057592308852701,0.5275485089620294,0.34448844315563865,26.414892709293152,0.22385502296011145,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_dry_bulk,3,rank=1,1.320742103085873,1.7541310290199397,0.5167316739568897,0.20234073799378852,15.515205200687546,0.13148478983633513,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_dry_bulk,3,lambda_fraction=0.5;iterations=7;retained_rank=6,1.3423124933158335,1.9607196992466749,0.5251709474724294,0.40202273331031296,30.826541726077267,0.2612418790345531,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_general_cargo,3,positive_weights=16,0.5237206135873481,0.6921274239046784,0.496390263366201,-0.03467288333207674,-1.0974572875609427,-0.03919490312717653,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_general_cargo,3,rank=1,0.5301307768936913,0.6720443219358483,0.5024659124227859,-0.0781415274961584,-2.4733157606326586,-0.08833270573688067,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_general_cargo,3,lambda_fraction=0.5;iterations=7;retained_rank=6,0.48009413103973003,0.6758297675691592,0.4550404279774107,0.03798684560482842,1.2023499788350123,0.04294107067267901,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_roro,3,positive_weights=13,0.19368152094779445,0.29472299221996656,0.8484010152889663,0.09947902955815101,0.6813022167590468,0.22710073891968227,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_roro,3,rank=1,0.23588706495842077,0.3087016983385085,1.0332778492492392,0.303587594207554,2.0791809272048236,0.6930603090682745,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_roro,3,lambda_fraction=0.5;iterations=7;retained_rank=6,0.21211052890727106,0.3029548232542009,0.9291272972134187,0.17506338923817105,1.198956963000903,0.39965232100030096,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_tanker,3,positive_weights=17,1.2631860552308107,1.5723704591947545,0.6436947188379633,0.14396047492010722,8.475237986344002,0.08071655225089526,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_tanker,3,rank=1,1.3202167472843165,1.6144734286815483,0.6727564355458857,0.2331575846810633,13.726448315690888,0.1307280791970561,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Ombai Strait,n_tanker,3,lambda_fraction=0.5;iterations=7;retained_rank=6,1.2862338460121872,1.5616341299124525,0.6554394187936191,0.1356871674280796,7.988172005434659,0.07607782862318724,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Torres Strait,n_container,3,positive_weights=16,0.7965844930999583,0.9386635589541145,0.6464110997403948,0.33142216379710043,12.25253200895368,0.37128884875617213,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_07,30,2025-02-19,Torres Strait,n_container,3,rank=1,0.8006364311164266,0.9212127545352,0.6496991598670894,0.31660032456404646,11.704575114478335,0.35468409437813136,30
